"household_id","participant_sex","participant_age","education_level","target_group","household_head_sex","Age_Group","Age_Group2","Womens_Age_Group","Womens_Age_Group2","global_form_id","womens_form_id","I_P_total_crops","I_P_total_important_crops","I_P_staple_area","I_P_total_crop_area","I_P_total_crop_yield","I_P_total_crop_productivity","I_P_simpson","I_P_total_livestock","I_P_total_important_livestocks","I_VCC1","I_VCC2","I_VCC3","I_VCC4","I_VCC5","I_VCC6","I_AWEAI_asset","I_AWEAI_asset_prop","I_HI_n_income_sources","I_HI_income_diversification","I_HI_self_perception","I_HI_savings","I_HI_have_debt","I_HI_worry_debt","I_HI_transport","I_HDDS","I_HDDS_min","FIES_1","FIES_2","FIES_3","FIES_4","FIES_5","FIES_6","FIES_7","FIES_8","I_FIES_score","I_FIES_prob_moderate","I_FIES_prob_severe","I_FIES_prev_moderate","I_FIES_prev_severe","I_FIES_category"
"157","M",28,"primary","Transformateurs","M","26 - 55","18 - 30","18 - 25","18 - 30","uuid:5db1bf6f-07ec-45b8-89ce-8dd7f21dd230","uuid:3b6488f2-1994-435d-8376-5e5c76afe970",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","moderate","moderate","moderate","moderate",0,0,0,"Income sources unreported",6,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"153","F",36,"primary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ed8d2b9f-f7c7-4729-950f-19b154d460cd","uuid:72516731-62e2-4678-aca5-33f79ca2952a",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","little","equal","moderate","little",0,0.25,0,"Income sources unreported",6,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"475","M",34,"primary","Consommateurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:e7b2d72d-d655-4798-9956-9e4b5d547a15","uuid:9a52ba49-36db-4d11-bb6a-ef3c8c38940e",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","little","little","little",1,0.666666666666667,0,"Income sources unreported",7,1,1,1,1,8,1,0,1,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"71","M",46,"secondary","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:e51a4193-b91b-4952-8765-acf9e7f684b4","uuid:5102c8b3-2870-46e1-a723-5eca066bfb09",6,1,NA,2,1350,675,0,4,1,"little","little","little","little","none","little",1,0.666666666666667,1,"Crop farming only",7,1,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"21","M",40,"primary","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:2615701c-647c-4d1a-8261-7e7aaca72815","uuid:74e9fa0f-2438-4da7-9a97-59988e4721f2",7,1,NA,1,6800,6800,0,0,0,"little","little","little","little","little","moderate",1,0.666666666666667,1,"Crop farming only",7,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"22","F",49,"secondary","Producteurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:58f0bd1f-700d-40f5-aca0-f8a3f19fb3ec","uuid:316ad4be-0133-48e8-9aa9-474c776c0459",5,1,NA,1,6500,6500,0,0,0,"no_reponse","equal","little","equal","moderate","equal",1,1,1,"Crop farming only",7,1,1,1,1,8,1,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"20","M",40,"primary","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:befcb4be-5146-4f08-869f-15a6b6e18086","uuid:f7d4482e-9cda-4a69-ba8e-82190961e29e",7,1,NA,1,6500,6500,0,0,0,"little","little","little","little","little","little",1,0.8,1,"Crop farming only",7,1,1,1,1,7,1,0,1,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"8","M",36,"postsecondary","Producteurs","M","26 - 55","31 - 50","26 - 55","18 - 30","uuid:48dc26b1-7bb0-4a31-bc01-0b5d0a1999ea","uuid:57eb4823-ed06-42ac-ac1b-c54a23615f96",10,1,NA,1,6500,6500,0,0,0,"little","little","little","little","little","little",1,0.571428571428571,1,"Crop farming only",6,0,1,1,1,8,1,0,1,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"5","M",64,"coranique","Producteurs","M","55+","51+","26 - 55","31 - 50","uuid:f3980787-4c02-4e6d-b63e-af1ee9c7a90f","uuid:8cca534e-f873-4e33-8ee5-b3ada8c52b65",10,1,NA,1,400,400,0,0,0,"little","little","little","little","little","little",1,0.714285714285714,1,"Crop farming only",7,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"6","M",63,"postsecondary","Producteurs","M","55+","51+","26 - 55","51+","uuid:1f12f3e0-e269-4581-8937-b05a73b5237f","uuid:8d488211-0858-4b0e-832e-3a6069763350",8,1,NA,0.013333,400,30000.7500187505,0,0,0,"little","little","little","little","little","little",1,1,1,"Crop farming only",6,0,1,1,1,8,1,0,1,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"195","F",58,"primary","Transformateurs","M","55+","51+","55+","51+","uuid:e979352a-8df3-4fde-b17d-586946f55833","uuid:81b34a55-9529-4d08-9a46-d5a4a2a9b53a",0,NA,NA,NA,NA,NA,NA,0,NA,"none","moderate","moderate","moderate","moderate","moderate",1,0.75,0,"Income sources unreported",6,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"194","F",59,"primary","Transformateurs","F","55+","51+","55+","51+","uuid:f4d82254-3743-43a1-aa99-1cd34efad8b2","uuid:92725b76-d1c8-4264-b4c2-caeb2d3f139e",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","equal","equal","moderate","equal",1,1,0,"Income sources unreported",6,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"434","F",39,"primary","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:6795e2ab-5889-4f68-894b-50a66ac58ebb","uuid:d32a9f89-53ae-46cb-b7bc-b8bc4b219bfa",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","moderate","moderate","moderate","moderate",1,0.75,0,"Income sources unreported",6,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"432","F",53,"secondary","Consommateurs","M","26 - 55","51+","26 - 55","51+","uuid:4034e143-5161-4fd5-9afd-65605568f54b","uuid:3be03daf-83d9-4205-af90-0c214e0ddb0d",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.75,0,"Income sources unreported",6,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"307","M",29,"primary","Commerçants","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:eb5f3430-e943-4c21-b86b-82b53caae80a","uuid:180cdb19-c1e9-46d5-ba86-6be0b9e8eb16",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.75,0,"Income sources unreported",6,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"199","F",60,"primary","Transformateurs","M","55+","51+","55+","51+","uuid:eb1c8037-04a8-40e3-9721-0995861f2074","uuid:f7fb720c-4f27-4c42-854f-776f65d30b8c",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.8,0,"Income sources unreported",6,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"163","F",23,"primary","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:5edc7b6c-e7c8-415c-abe8-a042a744d308","uuid:187cb954-3755-41e0-9a12-c940d2261bf8",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","equal","moderate","little",1,0.75,0,"Income sources unreported",6,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"BSGBB9","F",46,"primary","Consommateurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:648f3abf-df17-45be-877d-f2a7dd5dfdef","uuid:100bc08b-de63-4747-82a6-99f5cb21b10e",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","no_reponse","equal","moderate","none",1,1,0,"Income sources unreported",6,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"308","F",45,"primary","Commerçants","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:040b8d42-9bb3-4567-9935-470a89460410","uuid:fb6a99f0-db07-4d22-87ba-d7bd9558b623",3,2,0.555555555555556,0.45,300,666.666666666667,0.445930880713489,1,1,"little","none","none","moderate","little","moderate",1,0.6,2,"Crop farming + Off-farm sources",6,0,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"N4BYNN","F",44,"primary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:05bed875-09a0-4c45-a4f8-11db9cafa666","uuid:69c92ad9-6ed4-4b62-92fd-8f1445452005",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","equal","moderate","little","little",1,1,0,"Income sources unreported",6,0,1,0,0,7,1,0,1,1,1,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"447","M",54,"primary","Consommateurs","M","26 - 55","51+","26 - 55","31 - 50","uuid:7319a80c-42ab-46b7-8b82-07910f7a8263","uuid:288905e6-628f-4cd7-9429-fdb7bbd0bfa4",1,1,1,0.5,100,200,0,1,1,"none","none","little","moderate","little","none",1,1,1,"Crop farming only",6,0,1,0,0,6,1,1,1,1,1,1,1,0,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"AASYY2","F",38,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:1952d809-512b-4c49-92a1-f9393b863e59","uuid:6fd45c43-2a06-47ee-8f53-b73aaba8ca3d",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","moderate","equal","moderate","little","none",1,0.75,0,"Income sources unreported",7,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"O74I8E","F",45,"coranique","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ee614033-2861-48fd-a0dd-cdd6c87d1864","uuid:b7cff7e0-3464-4609-aa03-04b0020bf3d6",2,1,1,0.4,1000,2500,0,1,1,"little","little","little","moderate","little","little",1,1,1,"Crop farming only",6,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"7XV6AR","F",50,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:a6566b8b-7fdd-4451-93e2-24ead7f6e42b","uuid:59eeed21-ed0c-4012-abba-cd6175c64c57",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","little",1,0.8,0,"Income sources unreported",7,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"197","F",46,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:42b7dee2-5e2a-4703-91df-15b632e4c1c8","uuid:9af73b9d-c34a-469d-b732-0b13291722f8",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.6,0,"Income sources unreported",6,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"198","F",35,"secondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:711fbd77-36ee-42f4-bb6a-863ea69282ca","uuid:0596ff2f-cbcb-45b3-8084-9ac27e5fb1c3",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.6,0,"Income sources unreported",6,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"PARYVY","M",30,"primary","Consommateurs","M","26 - 55","18 - 30","18 - 25","18 - 30","uuid:3e28cef0-a37d-402e-acaf-43faddef2b2d","uuid:a113d259-2d05-423e-a71b-3b584c35e528",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","equal","moderate","little",1,0.5,0,"Income sources unreported",6,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"433","F",25,"postsecondary","Consommateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:7bad1924-7c04-4ed3-87cc-311ebba73c9c","uuid:3cc5ea55-4087-4d9b-a364-7a0652596116",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","equal","moderate","none",0,0.2,0,"Income sources unreported",6,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"RPAU4F","F",47,"postsecondary","Commerçants","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:845900b7-2a48-489a-822b-462ddd7b0e58","uuid:b076d00f-9a50-45ed-8022-58beaf98b83e",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.6,0,"Income sources unreported",6,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"430","F",60,"secondary","Consommateurs","F","55+","51+","55+","51+","uuid:14faec2f-e8b9-4c9f-9f27-ec97a206c35e","uuid:491a88e2-0f0f-4479-a8a1-fcaff5e33daf",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","equal","none","none",1,1,0,"Income sources unreported",6,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"E1R62X","F",40,"primary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:4531baab-4eda-4abe-b068-431eebc46bd8","uuid:dc3933cb-f7a1-4d53-a903-2e9ce3b6ede5",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",1,0.75,0,"Income sources unreported",6,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"175","F",24,"secondary","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:471154e0-6754-40b3-959e-9e0f6bb358e7","uuid:80d7c02c-846f-4f7f-ab0d-e107f7448d7e",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","moderate","no_reponse",1,0.75,0,"Income sources unreported",6,0,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"178","F",45,"secondary","Transformateurs","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:2e4be29f-e10f-44ca-939e-90f502d01110","uuid:14e57349-1899-412f-9b36-21f1cdbbc5d6",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","equal",1,1,0,"Income sources unreported",7,1,1,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"179","F",36,"secondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ed3ed24d-1bd5-43d3-8c13-5db1534e62de","uuid:765635cb-7029-4d34-8e79-3204cf42722a",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","little","little","little",1,1,0,"Income sources unreported",7,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"173","F",29,"secondary","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:02d9fcc5-8844-487f-82a6-64f020ed8f62","uuid:563b2623-3dda-485d-898b-f6155746d6ff",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","no_reponse","moderate","equal","moderate","moderate",1,0.8,0,"Income sources unreported",7,1,1,1,1,7,1,1,0,1,0,1,1,1,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"177","F",39,"secondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:9eb04c7b-c38a-4fec-a751-fe7b3bec8c5c","uuid:42679a37-4bd3-4885-b4c2-7af383c496d7",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","moderate","moderate",1,0.8,0,"Income sources unreported",7,1,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"174","F",26,"secondary","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:5060e1d6-10e2-4483-8cd6-319a140cea9d","uuid:ccd4cf07-c9c3-45af-a25c-28dd6f948887",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","no_reponse","little","little","moderate","no_reponse",1,1,0,"Income sources unreported",6,0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"172","F",31,"secondary","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:2b46eefb-373f-45ba-960a-d4eb818f5f86","uuid:610826f9-01c1-4486-b63a-464f332e2c96",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","no_reponse","none",1,1,0,"Income sources unreported",7,1,1,0,1,7,1,0,0,1,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"181","F",25,"primary","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:8f48af42-dad2-4d84-9028-774180855fbd","uuid:381a739c-70ac-4fc1-92bf-40d4245ae579",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,0.6,0,"Income sources unreported",7,1,1,0,1,7,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"169","F",58,"secondary","Transformateurs","F","55+","51+","55+","51+","uuid:a7256b8b-317d-4747-9498-9907cf1829b4","uuid:8326840d-d7b9-4796-baa8-55a3079e9acf",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","no_reponse","equal","moderate","more_than",1,1,0,"Income sources unreported",7,1,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"310","F",42,"secondary","Commerçants","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:e3cc82a9-8ead-4377-ac08-df61f9df94a6","uuid:473be5b0-d44a-4153-ba65-41e9bab89ad4",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","moderate","little","equal","little","little",1,0.5,0,"Income sources unreported",6,0,1,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"315","F",60,"secondary","Commerçants","M","55+","51+","55+","51+","uuid:c4d43f25-a69c-488b-897e-8ccea64defdc","uuid:892f2829-4334-42e8-affa-65752e1d880c",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","equal",1,0.25,0,"Income sources unreported",6,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"456","F",68,"secondary","Consommateurs","F","55+","51+","55+","51+","uuid:bc3961fa-fd64-491d-b688-bd34b394a10d","uuid:23545b5b-eee9-4635-8f91-96b435a5f0aa",0,NA,NA,NA,NA,NA,NA,0,NA,"no_reponse","no_reponse","no_reponse","equal","moderate","none",1,1,0,"Income sources unreported",7,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"301","F",66,"primary","Commerçants","F","55+","51+","55+","51+","uuid:7d8139ac-a571-4af1-87bb-125628b62369","uuid:72d8bfe3-ca8b-4866-afd3-49e95828fd43",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","equal",1,1,0,"Income sources unreported",7,1,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"445","M",72,"postsecondary","Consommateurs","M","55+","51+","26 - 55","31 - 50","uuid:f7138cfe-768d-46ec-8c7c-4ef6d3643959","uuid:9d63000b-b0ba-4323-af54-a542b065bb1d",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","equal","little","none",1,1,0,"Income sources unreported",7,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"317","F",66,"primary","Commerçants","M","55+","51+","55+","51+","uuid:c8adfcd1-085e-4b73-a1b8-78089144836a","uuid:998f6522-7930-4296-b45f-7ef701e809d6",0,NA,NA,NA,NA,NA,NA,0,NA,"none","equal","none","moderate","little","none",1,1,0,"Income sources unreported",7,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"314","F",64,"secondary","Commerçants","M","55+","51+","55+","51+","uuid:4c6d6a23-d756-45fa-b586-637588579599","uuid:26eb9b0a-99b9-418c-b32b-7c8efd6010bb",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","moderate","equal","equal",1,1,0,"Income sources unreported",6,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"SM5C2A","F",35,"primary","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:6fc88861-6042-4734-87bb-18b23ab21db4","uuid:159248d4-aa2a-4eb6-9c9c-6e5efea5a82b",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","none","moderate","little","moderate",1,0.8,0,"Income sources unreported",7,1,1,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"522","F",36,"secondary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:d704e25c-bdb6-4470-aca8-5794d3a068b8","uuid:7ff3f674-d06a-428b-aeff-5276f5664de3",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","none","moderate","little","moderate",0,0.2,0,"Income sources unreported",7,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"Y14S42","F",30,"primary","Calebasses","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:4ae6d61d-5cea-4d4c-a6f5-704df9aba480","uuid:6fc485a8-3d37-4897-8258-cd25eecd8888",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","none","moderate","little","little",1,0.571428571428571,0,"Income sources unreported",7,1,1,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"193","F",45,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:d1f9a901-0ddc-4811-a3e5-319da503fccb","uuid:c8ae1370-f758-436f-9b00-158f3a8d279d",4,2,0.5,3,850,283.333333333333,0.207856994387861,1,1,"moderate","equal","little","equal","moderate","little",1,0.888888888888889,2,"Crop farming + Off-farm sources",7,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"I2XEN5","F",67,"coranique","Calebasses","M","55+","51+","26 - 55","31 - 50","uuid:dde7db34-7aed-457e-9b46-f3b96b9ce3b1","uuid:4966fea8-59df-45c1-a267-1e8ede44f644",4,2,0.411764705882353,1.7,450,264.705882352941,0.44543429844098,0,0,"moderate","equal","little","equal","little","little",1,0.714285714285714,2,"Crop farming + Off-farm sources",6,0,1,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"U8B8T1","F",73,"primary","Calebasses","F","55+","51+","26 - 55","31 - 50","uuid:c20cbd30-39f1-4c98-b58e-5ddacce681b4","uuid:703d3297-4759-459e-8a30-aed7e2464127",3,2,NA,0.75,9050,12066.6666666667,0.0109898899118306,0,0,"moderate","little","equal","equal","moderate","equal",1,0.571428571428571,2,"Crop farming + Off-farm sources",7,1,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"525","F",51,"secondary","Calebasses","M","26 - 55","51+","26 - 55","51+","uuid:63d16b00-ff57-45a1-bf59-223e71004ed7","uuid:5ed7f3b5-1f6b-4022-8205-0c16dc3a28a9",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","moderate","little","equal","moderate","moderate",1,0.666666666666667,0,"Income sources unreported",7,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"T1SNN9","F",20,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:87cde266-f534-4e76-aa0f-0fb3b04628eb","uuid:da07be71-9e63-4cb0-8878-b11be527d8b1",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","little","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,1,1,1,7,1,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"100","F",28,"postsecondary","Producteurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:2b80e6e7-cf79-4689-afec-c879e4d78c03","uuid:ffe808ea-1442-415f-b64a-817e47f108a1",2,2,1,1.05,1003,955.238095238095,0.00597011361126198,2,2,"little","little","moderate","moderate","little","moderate",1,1,1,"Crop farming only",7,1,1,1,0,7,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"97","F",52,"coranique","Producteurs","F","26 - 55","51+","26 - 55","51+","uuid:87d0abc8-4559-4180-875d-779e709f7059","uuid:3538d85a-62c5-4123-a017-6c47ce9e2022",2,2,0.5,2,2500,1250,0.320128051220488,0,0,"none","none","none","none","none","none",1,1,1,"Crop farming only",7,1,1,1,0,6,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"495","F",25,"coranique","Calebasses","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:cda52dec-17d5-4ffe-b027-3e76983d12e6","uuid:9a0a02de-8fa1-4047-bf3c-0e9b5e01dca6",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,1,1,0,7,1,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
