"offfarm_rep_number","offfarm_income_name","offfarm_label","offfarm_income_note","off_farm_income_no1","offfarm_year_round","offfarm_month","offfarm_month.apr","offfarm_month.aug","offfarm_month.dec","offfarm_month.feb","offfarm_month.jan","offfarm_month.jul","offfarm_month.jun","offfarm_month.mar","offfarm_month.may","offfarm_month.no_answer","offfarm_month.nov","offfarm_month.oct","offfarm_month.sep","off_farm_income_no3","offfarm_who_control_revenue","offfarm_who_control_revenue.Female_adult","offfarm_who_control_revenue.Female_Child","offfarm_who_control_revenue.Female_Youth","offfarm_who_control_revenue.Male_adult","offfarm_who_control_revenue.Male_Child","offfarm_who_control_revenue.Male_Youth","offfarm_who_control_revenue.no_answer","PARENT_KEY","KEY"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun nov dec",1,0,1,1,1,0,1,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:434ffdae-4523-4b33-a5c0-8d73a5f05352","uuid:434ffdae-4523-4b33-a5c0-8d73a5f05352/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","jul aug sep",0,1,0,0,0,1,0,0,0,0,0,0,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:751fe271-3fd4-433c-97ab-7349f49f3e3b","uuid:751fe271-3fd4-433c-97ab-7349f49f3e3b/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"N","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:4307a348-d5e3-464f-9027-f4003e1948da","uuid:4307a348-d5e3-464f-9027-f4003e1948da/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","dec nov jun may apr mar jan feb",1,0,1,1,1,0,1,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:92ba4398-9aad-4c72-98ba-a58cba3fb42b","uuid:92ba4398-9aad-4c72-98ba-a58cba3fb42b/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jan feb mar apr may jun jul nov dec",1,0,1,1,1,1,1,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:e64c9764-0335-4372-a472-513dea244140","uuid:e64c9764-0335-4372-a472-513dea244140/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"N","jan feb mar apr may dec",1,0,1,1,1,0,0,1,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ab77b9f1-9fe0-44f4-9ad1-b8fd7d4f136c","uuid:ab77b9f1-9fe0-44f4-9ad1-b8fd7d4f136c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jan feb dec",0,0,1,1,1,0,0,0,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:95de5f8a-ec5e-4402-8e7e-fb11a021eec1","uuid:95de5f8a-ec5e-4402-8e7e-fb11a021eec1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"N","jan feb dec",0,0,1,1,1,0,0,0,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:92d099ac-ea61-4926-8056-ffeade8fd1b4","uuid:92d099ac-ea61-4926-8056-ffeade8fd1b4/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","feb jan mar apr may jun oct nov dec jul aug sep",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:c9266ac9-c7b4-4482-b211-7fbf4b212512","uuid:c9266ac9-c7b4-4482-b211-7fbf4b212512/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb apr mar may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:bfa8188e-aa24-410a-bc0a-0c1f219fe406","uuid:bfa8188e-aa24-410a-bc0a-0c1f219fe406/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr jun jul aug sep oct nov dec may",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:e92a59a9-1129-429b-ae4b-09eca6e4ca72","uuid:e92a59a9-1129-429b-ae4b-09eca6e4ca72/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","nov dec oct sep aug jul jun may apr feb jan",1,1,1,1,1,1,1,0,1,0,1,1,1,NA,"Male_adult Female_adult",1,0,0,1,0,0,0,"uuid:4adec367-c786-475e-b40f-4f748028af21","uuid:4adec367-c786-475e-b40f-4f748028af21/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov",1,1,0,1,1,1,1,1,1,0,1,1,1,NA,"no_answer",0,0,0,0,0,0,1,"uuid:1e3c35d6-33b3-4282-9295-dc46df271ec5","uuid:1e3c35d6-33b3-4282-9295-dc46df271ec5/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb apr mar may jun jul sep oct aug nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:2f2da079-7033-4ff2-af8b-715e7883bdde","uuid:2f2da079-7033-4ff2-af8b-715e7883bdde/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:82091b05-6e9b-4095-b20e-42fdda397dbb","uuid:82091b05-6e9b-4095-b20e-42fdda397dbb/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","oct nov dec jan feb mar apr",1,0,1,1,1,0,0,1,0,0,1,1,0,NA,"no_answer",0,0,0,0,0,0,1,"uuid:d1a61c5f-dcbf-4298-9cff-6aa730ce200c","uuid:d1a61c5f-dcbf-4298-9cff-6aa730ce200c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep nov oct dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:c215d096-0e9b-4dd2-8a4d-ca5949f260eb","uuid:c215d096-0e9b-4dd2-8a4d-ca5949f260eb/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:174d02fb-ffec-4cb7-803d-154c1e4c6c9e","uuid:174d02fb-ffec-4cb7-803d-154c1e4c6c9e/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","oct nov dec jan feb mar apr",1,0,1,1,1,0,0,1,0,0,1,1,0,NA,"no_answer",0,0,0,0,0,0,1,"uuid:a1b4a8db-c7f6-4558-a9de-0c24f264d637","uuid:a1b4a8db-c7f6-4558-a9de-0c24f264d637/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan mar feb apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:31b092a5-ccab-43cb-8f1c-3c8f916501e7","uuid:31b092a5-ccab-43cb-8f1c-3c8f916501e7/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan mar feb apr may dec nov oct",1,0,1,1,1,0,0,1,1,0,1,1,0,NA,"Male_Child",0,0,0,0,1,0,0,"uuid:ef2438e4-9190-4d1f-b3a3-fa4cbc776181","uuid:ef2438e4-9190-4d1f-b3a3-fa4cbc776181/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","dec nov oct sep aug jul jun may apr mar feb jan",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Child",0,0,0,0,1,0,0,"uuid:5ba1a777-d63b-4d8a-8f08-c2c68f621f58","uuid:5ba1a777-d63b-4d8a-8f08-c2c68f621f58/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","dec nov oct may feb",0,0,1,1,0,0,0,0,1,0,1,1,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9324a6e6-b810-4972-aee1-dc70af3f4e2f","uuid:9324a6e6-b810-4972-aee1-dc70af3f4e2f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:cc05c495-e597-43fa-a96c-4ae7ca1041a0","uuid:cc05c495-e597-43fa-a96c-4ae7ca1041a0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:7e040a08-0f78-48ff-a295-d9c192bc1ed5","uuid:7e040a08-0f78-48ff-a295-d9c192bc1ed5/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:6bdc2802-60b5-4254-b2c7-9fa1f95cc145","uuid:6bdc2802-60b5-4254-b2c7-9fa1f95cc145/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_Youth",0,0,0,0,0,1,0,"uuid:07b20aed-87ea-4150-9f3b-80ee0601f271","uuid:07b20aed-87ea-4150-9f3b-80ee0601f271/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","dec oct jun aug",0,1,1,0,0,0,1,0,0,0,0,1,0,NA,"no_answer",0,0,0,0,0,0,1,"uuid:28a41229-94d9-4fd8-b4d0-608c38cec3c4","uuid:28a41229-94d9-4fd8-b4d0-608c38cec3c4/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:2ab2e190-3fb7-4581-8599-c1d658f8220f","uuid:2ab2e190-3fb7-4581-8599-c1d658f8220f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jan feb mar apr may jun dec",1,0,1,1,1,0,1,1,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:e191edc0-a4af-459c-a6ff-bfd4d37738cb","uuid:e191edc0-a4af-459c-a6ff-bfd4d37738cb/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jan feb mar may jun jul aug sep oct nov dec",0,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:2d5d5f07-3568-43fc-8728-c21af320de25","uuid:2d5d5f07-3568-43fc-8728-c21af320de25/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"no_answer",0,0,0,0,0,0,1,"uuid:885b9f24-b4c2-4869-b503-81152a9fc54c","uuid:885b9f24-b4c2-4869-b503-81152a9fc54c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan mar feb apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:f688f5cc-e4a7-4a86-967f-e68fd2f34b61","uuid:f688f5cc-e4a7-4a86-967f-e68fd2f34b61/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","nov dec jan feb",0,0,1,1,1,0,0,0,0,0,1,0,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:30852675-d633-46a2-89e7-4d2a643763fa","uuid:30852675-d633-46a2-89e7-4d2a643763fa/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","oct nov jan feb",0,0,0,1,1,0,0,0,0,0,1,1,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:083ede75-0526-477b-ab10-0ef8f72589f0","uuid:083ede75-0526-477b-ab10-0ef8f72589f0/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun jul sep aug oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:33e2a6fa-7908-454c-bb7b-eee9ef6f471a","uuid:33e2a6fa-7908-454c-bb7b-eee9ef6f471a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","jan feb mar apr may jun nov dec",1,0,1,1,1,0,1,1,1,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:64fff025-2391-4548-9526-54ccae0c7045","uuid:64fff025-2391-4548-9526-54ccae0c7045/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan mar feb apr may jun jul aug nov dec oct sep",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:914021ac-c2a0-4c0c-bc6e-eb072fd9b871","uuid:914021ac-c2a0-4c0c-bc6e-eb072fd9b871/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may nov dec oct",1,0,1,1,1,0,0,1,1,0,1,1,0,NA,"Male_Child",0,0,0,0,1,0,0,"uuid:7da57c3e-3951-4e9b-ab9a-cc134cbc422f","uuid:7da57c3e-3951-4e9b-ab9a-cc134cbc422f/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:fb508533-2bbc-4302-bf9e-2504bc86f14e","uuid:fb508533-2bbc-4302-bf9e-2504bc86f14e/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan dec nov oct feb mar apr may",1,0,1,1,1,0,0,1,1,0,1,1,0,NA,"Male_Child",0,0,0,0,1,0,0,"uuid:a0ed3753-af4c-4066-8a3b-63143fc903d3","uuid:a0ed3753-af4c-4066-8a3b-63143fc903d3/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:ae619372-09d9-484d-8b6d-30c3bfec4eb1","uuid:ae619372-09d9-484d-8b6d-30c3bfec4eb1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may",1,0,0,1,1,0,0,1,1,0,0,0,0,NA,"Female_Youth",0,0,1,0,0,0,0,"uuid:57c6aabb-a0c4-48ec-a64e-1ad071ae043b","uuid:57c6aabb-a0c4-48ec-a64e-1ad071ae043b/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"N","jan feb mar",0,0,0,1,1,0,0,1,0,0,0,0,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:97020b68-2ded-4895-ba4c-003d9cfb22a3","uuid:97020b68-2ded-4895-ba4c-003d9cfb22a3/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","jan feb mar apr may jun aug sep jul dec nov oct",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ff1d26f6-79f8-455e-811c-281f2ac56a9a","uuid:ff1d26f6-79f8-455e-811c-281f2ac56a9a/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"Y","sep aug jul oct",0,1,0,0,0,1,0,0,0,0,0,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:91444178-6186-49b3-9068-56b84dea7e5c","uuid:91444178-6186-49b3-9068-56b84dea7e5c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherfarms","Travaille dans d'autres exploitations",NA,NA,"N","jan feb mar jun jul aug apr may",1,1,0,1,1,1,1,1,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:84c90284-7ccf-42dc-8462-390a6cb3f0a1","uuid:84c90284-7ccf-42dc-8462-390a6cb3f0a1/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"other","Autre",NA,NA,"N","no_answer",0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9854aae9-d447-458a-b972-0430ba023262","uuid:9854aae9-d447-458a-b972-0430ba023262/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"remittances","Versements (envoi d'argent)",NA,NA,"Y","nov dec",0,0,1,0,0,0,0,0,0,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ae00d902-097c-42e0-9f9f-d0c1f9970906","uuid:ae00d902-097c-42e0-9f9f-d0c1f9970906/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"localbusiness","Travaille dans une entreprise locale",NA,NA,"N","nov dec",0,0,1,0,0,0,0,0,0,0,1,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ae00d902-097c-42e0-9f9f-d0c1f9970906","uuid:ae00d902-097c-42e0-9f9f-d0c1f9970906/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
3,"other","Autre",NA,NA,"Y","jan feb mar",0,0,0,1,1,0,0,1,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:ae00d902-097c-42e0-9f9f-d0c1f9970906","uuid:ae00d902-097c-42e0-9f9f-d0c1f9970906/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[3]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb mar apr may jun jul aug sep oct nov dec",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:b34c4d21-f11e-418b-bac8-0cbc49bae2c3","uuid:b34c4d21-f11e-418b-bac8-0cbc49bae2c3/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"otherlabour","Travaille, pas dans une exploitation",NA,NA,"N","jan feb mar apr may",1,0,0,1,1,0,0,1,1,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9788ef4c-a6a8-4a2d-96c8-35effbceec6c","uuid:9788ef4c-a6a8-4a2d-96c8-35effbceec6c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"localbusiness","Travaille dans une entreprise locale",NA,NA,"N","jan feb mar apr may",1,0,0,1,1,0,0,1,1,0,0,0,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:9788ef4c-a6a8-4a2d-96c8-35effbceec6c","uuid:9788ef4c-a6a8-4a2d-96c8-35effbceec6c/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","dec sep oct nov aug jul jun may apr mar feb jan",1,1,1,1,1,1,1,1,1,0,1,1,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:5f51894e-1e45-49d5-8552-bfd44fed8412","uuid:5f51894e-1e45-49d5-8552-bfd44fed8412/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jul aug sep may",0,1,0,0,0,1,0,0,1,0,0,0,1,NA,"Male_Child",0,0,0,0,1,0,0,"uuid:c0d49d98-4727-4d1a-bfb6-497e0e69f815","uuid:c0d49d98-4727-4d1a-bfb6-497e0e69f815/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","no_answer",0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:9998ad3e-247b-4946-a922-ded0ecb4ecbc","uuid:9998ad3e-247b-4946-a922-ded0ecb4ecbc/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","no_answer",0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:78eb0ac5-4a99-40e8-8c45-4512b1642920","uuid:78eb0ac5-4a99-40e8-8c45-4512b1642920/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"gov_institution","Travaille pour le gouvernement ou une institution publique",NA,NA,"Y","jul aug sep",0,1,0,0,0,1,0,0,0,0,0,0,1,NA,"Female_adult",1,0,0,0,0,0,0,"uuid:78eb0ac5-4a99-40e8-8c45-4512b1642920","uuid:78eb0ac5-4a99-40e8-8c45-4512b1642920/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
1,"other","Autre",NA,NA,"N","jan feb",0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:a477d2f8-de29-4c84-adc8-4530f75d71c8","uuid:a477d2f8-de29-4c84-adc8-4530f75d71c8/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
1,"ownbusiness","Auto-entrepreneur (boutique, commerçant, chauffeur)",NA,NA,"Y","jan feb",0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:69e4ef35-fca9-44fe-a7d7-ccde9bc08bff","uuid:69e4ef35-fca9-44fe-a7d7-ccde9bc08bff/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[1]"
2,"localbusiness","Travaille dans une entreprise locale",NA,NA,"Y","jan feb",0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"Male_adult",0,0,0,1,0,0,0,"uuid:69e4ef35-fca9-44fe-a7d7-ccde9bc08bff","uuid:69e4ef35-fca9-44fe-a7d7-ccde9bc08bff/survey_grp/offfarm_income_grp/SECTION_Off_Farm_Income/offfarm_income_repeat[2]"
